-374814.7577916170145541506031623665854073721965920294116192183623237548856901518
5.455145216827457e-5,0.00010965171930860995,0.0001653054804169829,0.0002215185350186593,0.0002782965578293717,0.0003356451982423391,0.0003935702095951084,0.0004520773714912186,0.000511172544595522,0.000570861629629849,0.0006311506059274385,0.0006920454880838837,0.000753552384736971,0.0008156774224699453,0.000878426842012625,0.0009418068891122203,0.0010058239295938874,0.001070484340238809,0.0011357946093980276,0.001201761247900576,0.001268390871262389,0.0013356901250499138,0.0014036657551840272,0.0014723245450594135,0.0015416733730135672,0.001611719163392794,0.0016824689297431203,0.0017539297396888854,0.00182610874549499,0.0018990131600836071,0.0019726502780823365,0.0020470274599076093,0.002122152146047947,0.0021980318468692276,0.0022746741521192013,0.0023520867247459566,0.002430277307120103,0.0025092537175524596,0.0025890238543754265,0.002669595694189373,0.002750977294610952,0.002833176793590306,0.0029162024113550053,0.0030000624503786115,0.0030847652968519716,0.003170319421042936,0.003256733378499334,0.0033440158106412612,0.0034321754458190874,0.0035212211000441545,0.003611161677974188,0.003702006173728263,0.003793763671840935,0.0038864433481312077,0.003980054470648522,0.004074606400579222,0.0041701085931972045,0.0042665705987991204,0.004364002063666738,0.004462412731026408,0.004561812442027028,0.004662211136721614,0.004763618855063105,0.00486604573790711,0.004969502028026876,0.005073998071136967,0.005179544316928266,0.005286151320112658,0.0053938297414787085,0.005502590348957617,0.005612444018700113,0.005723401736164008,0.0058354745972127985,0.005948673809225235,0.006063010692216082,0.0061784966799681125,0.006295143321175513,0.006412962280598749,0.0065319653402310515,0.006652164400476631,0.006773571481340724,0.006896198723631597,0.007020058390174643,0.007145162867038668,0.007271524664774515,0.007399156419666118,0.00752807089499415,0.00765828098231235,0.007789799702736694,0.007922640208247518,0.008056815783004715,0.008192339844676174,0.008329225945779551,0.008467487775037525,0.008607139158746687,0.008748194062160179,0.008890666590884222,0.009034570992288698,0.009179921656931884,0.009326733119999537,0.009475020062758393,0.009624797314024335,0.009776079851645265,0.009928882803998907,0.01008322145150565,0.010239111228156612,0.010396567723057028,0.010555606681985194,0.010716244008967042,0.010878495767866559,0.011042378183992176,0.011207907645719321,0.011375100706129262,0.011543974084664422,0.011714544668800335,0.011886829515734412,0.012060845854091663,0.012236611085647576,0.012414142787068302,0.012593458711668337,0.012774576791185856,0.012957515137575907,0.013142292044821613,0.013328925990763582,0.013517435638947703,0.013707839840491514,0.013900157635969315,0.014094408257316251,0.014290611129751505,0.014488785873720841,0.014688952306858643,0.014891130445969715,0.01509534050903095,0.015301602917213147,0.01550993829692315,0.01572036748186648,0.015932911515130724,0.016147591651289876,0.01636442935852976,0.016583446320794903,0.016804664439956925,0.017028105838004733,0.017253792859256732,0.01748174807259527,0.017711994273723542,0.017944554487445162,0.01817945196996666,0.01841671021122311,0.01865635293722714,0.018898404112441536,0.0191428879421757,0.019389828875006197,0.019639251605221623,0.019891181075292034,0.020145642478363212,0.02040266126077598,0.02066226312461087,0.020924474030258308,0.021189320199014684,0.02145682811570448,0.021727024531328777,0.021999936465740333,0.022275591210345617,0.022554016330833936,0.022835239669934,0.02311928935019824,0.023406193776815024,0.023695981640449226,0.023988681920111277,0.02428432388605507,0.02458293710270502,0.024884551431612476,0.02518919703444189,0.02549690437598703,0.025807704227217405,0.02612162766835541,0.026438706091984336,0.026758971206187625,0.027082455037719715,0.027409189935208664,0.027739208572391073,0.028072543951379432,0.02840922940596233,0.028749298604937853,0.029092785555480453,0.02943972460654166,0.029790150452285006,0.03014409813555539,0.030501603051383417,0.03086270095052486,0.031227427943035756,0.03159582050188338,0.031967915466593576,0.032343750046934676,0.03272336182663847,0.0331067887671586,0.033494069211466665,0.03388524188788654,0.034280345913967156,0.0346794208003943,0.035082506454941646,0.035489643186461486,0.035900871708915684,0.036316233145446956,0.03673576903249127,0.03715952132393139,0.03758753239529229,0.0380198450479787,0.03845650251355517,0.03889754845806924,0.03934302698641805,0.039792982646758755,0.04024746043496332,0.04070650579911812,0.041170164644068676,0.04163848333601011,0.04211150870712378,0.042589288060260404,0.043071869173670334,0.04355930030578133,0.044051630200024415,0.04454890808970807,0.04505118370294164,0.045558507267607996,0.04607092951638634,0.0465885016918254,0.047111275551467616,0.047639303373024855,0.04817263795960612,0.04871133264499779,0.049255441298996935,0.04980501833279823,0.050360118704435027,0.050920797924275035,0.0514871120605713,0.052059117745068974,0.05263687217866836,0.05322043313714497,0.053809858976926944,0.05440520864093068,0.05500654166445491,0.05561391818113425,0.05622739892895238,0.056847045256315745,0.05747291912818828,0.058105083132287794,0.05874360048534463,0.05938853503942316,0.06003995128830687,0.060697914373947635,0.06136249009297974,0.06203374490329936,0.06271174593071026,0.06339656097563615,0.06408825851990053,0.06478690773357489,0.06549257848189521,0.06620534133224859,0.0669252675612296,0.06765242916176785,0.068386898850327,0.06912875007417622,0.0698780570187347,0.07063489461498988,0.07139933854699039,0.07217146525941417,0.07295135196521267,0.07373907665333189,0.07453471809651091,0.07533835585915902,0.07615007030531176,0.07696994260666698,0.07779805475070176,0.07863448954887081,0.07947933064488726,0.0803326625230866,0.08119457051687488,0.08206514081726156,0.0829444604814782,0.0838326174416839,0.08472970051375794,0.08563579940618103,0.08655100472900563,0.08747540800291656,0.08840910166838252,0.08935217909489965,0.09030473459032795,0.09126686341032156,0.09223866176785375,0.09322022684283765,0.09421165679184361,0.09521305075791428,0.0962245088804783,0.09724613230536353,0.09827802319491097,0.09932028473819035,0.10037302116131824,0.10143633773787995,0.10251034079945613,0.10359513774625508,0.10469083705785201,0.1057975483040361,0.1069153821557666,0.10804445039623907,0.10918486593206272,0.1103367428045501,0.11150019620112023,0.11267534246681633,0.1138622991159393,0.11506118484379795,0.11627211953857744,0.11749522429332693,0.11873062141806776,0.119978434452023,0.12123878817597025,0.12251180862471837,0.12379762309970956,0.125096360181748,0.12640814974385658,0.12773312296426273,0.12907141233951455,0.13042315169772883,0.13178847621197248,0.13316752241377777,0.1345604282067939,0.13596733288057555,0.1373883771245099,0.13882370304188366,0.14027345416409126,0.1417377754649862,0.14321681337537595,0.1447107157976632,0.14621963212063346,0.1477437132343919,0.14928311154544974,0.15083798099196244,0.1524084770591211,0.1539947567946981,0.15559697882474927,0.15721530336947362,0.1588498922592325,0.16050090895072952,0.1621685185433533,0.1638528877956839,0.16555418514216586,0.1672725807099477,0.1690082463358915,0.17076135558375283,0.17253208376153342,0.17432060793900797,0.17612710696542752,0.17795176148739977,0.17979475396694997,0.1816562686997625,0.183536491833606,0.18543561138694364,0.18735381726772993,0.18929130129239685,0.19124825720503028,0.19322488069673913,0.1952213694252192,0.1972379230345132,0.19927474317496952,0.20133203352340132,0.20340999980344804,0.20550884980614156,0.20762879341067883,0.20977004260540283,0.21193281150899496,0.21411731639187923,0.21632377569784253,0.21855241006587095,0.22080344235220625,0.22307709765262312,0.22537360332493073,0.22769318901169983,0.23003608666321815,0.23240253056067645,0.23479275733958718,0.23720700601343844,0.2396455179975852,0.24210853713338087,0.24459630971255059,0.24710908450180943,0.2496471127677282,0.252210648301848,0.25479994744604784,0.2574152691181662,0.26005687483788037,0.2627250287528451,0.2654199976650939,0.2681420510577054,0.27089146112173723,0.2736685027834304,0.2764734537316867,0.2793065944458216,0.2821682082235964,0.28505858120953087,0.2879780024235011,0.29092676378962273,0.2939051601654261,0.2969134893713227,0.2999520522203676,0.30302115254832096,0.3061210972440109,0.30925219628000106,0.312414762743566,0.31560911286797716,0.31883556606410296,0.3220944449523259,0.3253860753947797,0.32871078652790997,0.33206891079536177,0.3354607839811966,0.3388867452434429,0.3423471371479832,0.34584230570278074,0.34937260039244983,0.35293837421317265,0.3565399837079665,0.36017778900230457,0.3638521538400935,0.3675634456200128,0.3713120354322177,0.3750982980954102,0.3789226121942822,0.3827853601173338,0.38668692809507027,0.3906277062385831,0.3946080885785167,0.3986284731044261,0.40268926180452935,0.406790860705858,0.4109336799148103,0.4151181336581106,0.41934464032417934,0.4236136225049174,0.4279255070379096,0.43228072504905035,0.43667971199559685,0.4411229077096538,0.44561075644209314,0.4501437069069138,0.4547222123260466,0.4593467304746065,0.4640177237265995,0.46873565910108617,0.473501008308808,0.4783142477992801,0.48317585880835645,0.4880863274062698,0.4930461445461537,0.49805580611304956,0.5031158129734047,0.5082266710250652,0.5133888912477697,0.5186029897541474,0.5238694878412277,0.5291889120424638,0.534561794180278,0.5399886714191315,0.5454700863191252,0.5510065868901372,0.5565987266465008,0.5622470646622298,0.5679521656267958,0.5737145999014622,0.5795349435761832,0.5854137785270691,0.5913516924744279,0.5973492790413854,0.6034071378130917,0.6095258743965192,0.6157061004808569,0.6219484338985096,0.6282534986867045,0.6346219251497134,0.641054349921697,0.6475514160301751,0.6541137729601314,0.6607420767187571,0.6674369899008408,0.6741991817548113,0.6810293282494384,0.6879281121411986,0.6948962230423139,0.7019343574894673,0.7090432190132046,0.716223518208027,0.7234759728031827,0.7308013077341632,0.7382002552149127,0.7456735548107558,0.7532219535120512,0.7608462058085804,0.7685470737646743,0.7763253270950896,0.7841817432416391,0.7921171074505844,0.8001322128507985,0.8082278605327058,0.8164048596280061,0.8246640273901917,0.833006189275865,0.8414321790268624,0.8499428387531953,0.858539019016815,0.8672215789162067,0.875991386171826,0.8848493172123822,0.8937962572619762,0.9028331004281045,0.9119607497905338,0.9211801174910589,0.9304921248241473,0.9398977023284842,0.9493977898794218,0.9589933367823452,0.9686853018669629,0.9784746535825283,0.9883623700940054,0.9983494393791822,1.0084368593267476,1.0186256378353349,1.0289167929135437,1.0393113527809508,1.049810355970117,1.0604148514296006,1.0711258986279872,1.0819445676589434,1.0928719393473094,1.1039091053562333,1.1150571682953618,1.1263172418300955,1.1376904507919192,1.1491779312898187,1.1607808308227885,1.1725003083934509,1.1843375346227853,1.1962936918659888,1.2083699743294682,1.2205675881889846,1.2328877517089518,1.2453316953629054,1.2579006619551523,1.2705959067436077,1.2834186975638362,1.2963703149543044,1.3094520522828574,1.3226652158744296,1.336011125140002,1.3494911127068177,1.3631065245498648,1.376858720124642,1.3907490725012146,1.4047789684995753,1.4189498088263206,1.433263008212655,1.447719995553733,1.4623222140493555,1.4770711213460275,1.491968189680392,1.5070149060240536,1.522212772229799,1.537563305179234,1.5530680369318433,1.5687285148754888,1.584546301878358,1.600522976442377,1.6166601328580952,1.6329593813610637,1.6494223482897126,1.6660506762447413,1.6828460242500407,1.6998100679151504,1.7169444995992749,1.7342510285768629,1.7517313812047675,1.7693873010910035,1.7872205492651065,1.8052329043501139,1.8234261627361832,1.8418021387558527,1.8603626648609661,1.8791095918012706,1.8980447888047054,1.9171701437593875,1.9364875633973204,1.9559989734798233,1.9757063189847128,1.9956115642952366,2.015716693390779,2.036023710039351,2.056534637991884,2.0772515211783285,2.0981764239055885,2.119311431057288,2.1406586482954006,2.162220202263743,2.1839982407933536,2.2059949331097646,2.22821247004219,2.250653064234637,2.273318950358952,2.296212385329825,2.3193356485217573,2.3426910419880103,2.366280890681551,2.390107542678,2.4141733694006073,2.438480765847261,2.463032150819544,2.487829967153855,2.5128766819546047,2.538174786829502,2.5637267981269427,2.5895352571755135,2.615602730525626,2.6419318101932907,2.6685251139060493,2.695385285351068,2.72251499442542,2.7499169374885497,2.7775938376169504,2.805548444861052,2.833783536504344,2.8623019173247286,2.8911064198581373,2.9201999046644005,2.949585260595395,2.9792654050654748,3.0092432843242016,3.0395218737313723,3.0701041780343674,3.1009932316478226,3.132192098935636,3.163703874495315,3.195531683444679,3.227678681710919,3.260148056322026,3.2929430257005983,3.3260668399600233,3.3595227812030584,3.393314163822797,3.4274443348060464,3.4619166740391023,3.4967345946159387,3.5319015431488148,3.567421000081296,3.6032964800036993,3.6395315319709627,3.676129739822939,3.7130947225071176,3.7504301344037745,3.7881396656535475,3.8262270424874347,3.864696027559224,3.9035504202803377,3.9427940571570943,3.9824308121303926,4.022464596917788,4.062899361357988,4.103739093757729,4.144987821241043,4.186649610100907,4.228728566153247,4.271228835093313,4.314154602854377,4.3575100959687765,4.401299581931257,4.445527369564622,4.490197809387656,4.535315293985303,4.580884258381096,4.626909180411783,4.673394581104162,4.720345025054078,4.767765120807554,4.8156595212440365,4.864032923961721,4.912890071664926,4.96223575255347,5.012074800714041,5.062412096513483,5.113252566993996,5.164601186270185,5.2164629759279055,5.268843005424888,5.321746392493054,5.375178303542511,5.429143954067126,5.48364860905166,5.538697583380383,5.594296242247105,5.650450001566559,5.7071643283870745,5.764444741304456,5.822296810876997,5.880726160041548,5.9397384645305555,5.999339453289986,6.059534908898045,6.120330667984593,6.181732621651167,6.243746715891491,6.3063789520123885,6.369635387054969,6.433522134215984,6.498045363269219,6.563211300986809,6.6290262315603465,6.695496497021635,6.762628497662952,6.830428692456696,6.898903599474218,6.968059796303737,7.037903920467133,7.10844266983546,7.179682803043014,7.25163113989976,7.324294561801925,7.39768001214058,7.471794496707981,7.546645084101477,7.622238906124759,7.698583158186219,7.7756850996941935,7.853552054448832,7.932191411030354,8.01161062318343,8.091817210197402,8.17281875728208,8.254622915938821,8.33723740432658,8.420670007622629,8.504928578377639,8.590021036864755,8.67595537142236,8.762739638790153,8.850381964438162,8.938890542888348,9.028273638028372,9.118539583417132,9.209696782581657,9.301753709304926,9.394718907904137,9.488600993499007,9.583408652269597,9.679150641703155,9.775835790829523,9.87347300044451,9.972071243320759,10.071639564405476,10.172187081004509,10.273722982952139,10.376256532765973,10.479797065786313,10.584353990299336,10.689936787643415,10.796555012297869,10.904218291953454,11.012936327563793,11.122718893377044,11.233575836946983,11.34551707912267,11.458552614015908,11.572692508945572,11.68794690435796,11.804326013722223,11.921840123399935,12.040499592487816,12.1603148526326,12.281296407817049,12.403454834115966,12.5268007794212,12.651344963134427,12.777098175826582,12.904071278862753,13.032275203991237,13.161720952895545,13.292419596708037,13.424382275483769,13.55762019763326,13.692144639312657,13.8279669437699,13.965098520645288,14.103550845224984,14.243335457645758,14.384463962049383,14.526948025684947,14.670799377957357,14.816029809420224,14.96265117071129,15.110675371428492,15.260114378944685,15.410980217159095,15.563284965183314,15.717040755959856,15.872259774810958,16.028954257915498,16.18713649071165,16.346818806222963,16.50801358330541,16.670733244812897,16.83499025567873,17.00079712091032,17.168166383494555,17.337110622210883,17.50764244934949,17.679774508331388,17.85351947122772,18.028890036174925,18.205898924682785,18.384558878832078,18.56488265835849,18.746883037619416,18.930572802440185,19.115964746836067,19.303071669606457,19.491906370797505,19.682481648029256,19.87481029268344,20.068905085947943,20.264778794713564,20.462444167319198,20.66191392914091,20.86320077802022,21.06631737952802,21.2712763620578,21.47809031174567,21.686771767209926,21.89733321410745,22.109787079500066,22.324145726026956,22.54042144587709,22.75862645455666,22.978772884445853,23.20087277813942,23.424938081565237,23.65098063687508,23.879012175101593,24.10904430857541,24.341088523096214,24.575156169851446,24.81125845707619,25.049406441447733,25.289611019208166,25.53188291700817,25.776232682465206,26.022670674429023,26.27120705294745,26.521851768925185,26.77461455346832,27.02950490690718,27.286532087489817,27.545705099738715,27.807032682462847,28.070523296417306,28.336185111602603,28.6040259941956,28.874053493104075,29.146274826136697,29.420696865780222,29.697326124575635,29.976168740084894,30.257230459439874,30.540516623465095,30.826032150365805,31.1137815189729,31.403768751536152,31.695997396057365,31.990470508154868,32.2871906324509,32.58615978347355,32.88737942606469,33.19085045528581,33.4965731758134,33.804547280815676,34.11477183030287,34.42724522894294,34.741965203335184,35.05892877873408,35.37813225521612,35.69957118328247,36.023240338890545,36.34913369790809,36.67724440998329,37.007564771825216,37.34008619988885,37.67479920245963,38.01169335113287,38.35075725168379,38.69197851432445,39.035343723344496,39.38083840613318,39.72844700158081,40.078152827858496,40.429938049575675,40.78378364431605,41.13966936855296,41.49757372294658,41.85747391702603,42.219345833260675,42.583163990525954,42.948901506970316,43.31653006229098,43.68601985942779,44.057339585685575,44.43045637329728,44.80533575944122,45.18194164572809,45.56023625717456,45.94018010068261,46.32173192304543,46.704848668502734,47.08948543587107,47.47559543527602,47.86312994451664,48.25203826509421,48.642267677940424,49.033763398882826,49.42646853388817,49.82032403412738,50.2152686509091,50.61123889053196,51.008168969109306,51.40599076742364,51.80463378587181,52.20402509956586,52.60408931365868,53.00474851896767,53.40592224797392,53.80752743127942,54.20947835460899,54.611686616448935,55.014061086419254,55.41650786448168,55.818930241091,56.221228658402914,56.623300672657386,57.025040917862256,57.42634107090807,57.82708981825158,58.22717282431107,58.62647270172427,59.024868983625346,59.422238098105126,59.81845334502501,60.21338487536275,60.60689967327515,60.998861541070184,61.38913108728821,61.777565718100035,62.16401963223608,62.54834381966949,62.930386064282736,63.30999095075502,63.686999875915234,64.06125106481223,64.43257959176144,64.80081740663381,65.16579336665914,65.52733327402305,65.88525991954144,66.23939313270303,66.58954983837414,66.93554412046484,67.27718729285827,67.61428797790796,67.9466521928086,68.27408344414651,68.59638283093425,68.91334915643107,69.2247790490464,69.53046709261628,69.83020596633389,70.1237865946032,70.41099830706999,70.69162900906606,70.96546536268022,71.23229297864322,71.49189661918207,71.74406041196278,71.98856807519702,72.22520315393912,72.45374926754214,72.67399036817702,72.88571101024444,73.08869663042529,73.28273383802195,73.46761071513782,73.64311712612648,73.8090450356153,73.96518883426926,74.11134567131286,74.2473157926692,74.37290288341067,74.48791441304517,74.59216198199191,74.68546166743367,74.76763436657768,74.83850613521842,74.89790851938464,74.94567887777745,74.981660692676,75.00570386701246,75.01766500540705,75.0174076771124,75.00480265904807,74.97972815741026,74.94207000671165,74.89172184552989,74.82858526870707,74.75256995622023,74.66359377941687,74.56158288574906,74.44647176352748,74.31820328852811,74.17672875450995,74.0220078898333,73.85400886240382,73.67270827511831,73.47809115386195,73.27015092992124,73.04888941844966,72.81431679436888,72.56645156682578,72.30532055306516,72.03095885233137,71.74340982018659,71.44272504343273,71.12896431565153,70.80219561323163,70.46249507163384,70.10994696155143,69.74464366455221,69.36668564773615,68.97618143690842,68.57324758774615,68.15800865442871,67.73059715520061,67.29115353434501,66.8398261200588,66.37677107773912,65.9021523582126,65.41614164046337,64.91891826844164,64.41066918156261,63.89158883853259,63.36187913416924,62.82174930890962,62.27141585073003,61.711102389228735,61.141039581651206,60.56146499066515,59.97262295371958,59.37476444384897,58.76814692181025,58.15303417946575,57.52969617435102,56.8984088553916,56.259453979757374,55.61311892086781,54.95969646758509,54.299484614656635,53.63278634449109,52.959909400376546,52.28116605127112,51.596872848320395,50.907350373277914,50.21292297902776,49.51391852242992,48.810668089732005,48.10350571481072,47.39276809053086,46.67879427352644,45.9619253827345,45.24250429202688,44.52087531731059,43.79738389848261,43.07237627664678,42.3461991670179,41.61919942795571,40.8917237265902,40.16411820151435,39.436728123038435,38.70989755151315,37.983968994244854,37.25928306153811,36.53617812241438,35.81498996056596,35.09605143111562,34.379692118760715,33.66623799788897,32.95601109525989,32.249329155850845,31.546505312471368,30.84784775975147,30.153659433111358,29.464237693319422,28.77987401724371,28.10085369539862,27.42745553688368,26.75995158230468,26.09860682525896,25.443678942957163,24.795418036541708,24.15406638164917,23.51985818974875,22.893019380772273,22.273767367532766,21.662310852408616,21.058849636748732,20.463574443430527,19.876666752978032,19.29829865362053,18.72863270564461,18.167821820362693,17.616009153990735,17.073328016695186,16.539901797036702,16.015843902002405,15.501257712784605,14.996236556425071,14.500863693409434,14.015212321254094,13.539345594094522,13.073316658237031,12.617168703606003,12.170935030965309,11.734639134769465,11.308294801436876,10.891906222827,10.485468124623756,10.088965909339201,9.702375813544606,9.325665078985205,8.958792137082629,8.601706806439624,8.25435050273467,7.916656460604605,7.588549966764165,7.269948603982597,6.960762504990967,6.660894616020346,6.370240968810778,6.088690960957699,5.816127643110377,5.552428013183781,5.297463315632085,5.0510993464288685,4.813196761122548,4.583611387371822,4.362194538333049,4.148793329462669,3.943250993648421,3.745407198958051,3.55509836180097,3.3721579623155495,3.196416851725141,3.0277035621179724,2.8658446040290215,2.710664767474758,2.561987405642762,2.4196347241856726,2.2834280467265504,2.153188089586321,2.0287352045776226,1.9098896365679814,1.7964717386623754,1.6883022103143475,1.5852022794784388,1.4869939192429458,1.3934999910274275,1.3045444377043687,1.219952381425773,1.1395502911291504,1.0631660275078474,0.9906289833127042,0.9217700656789918,0.8564218087259611,0.7944182809821334,0.7355951683465498,0.6797895959668138,0.6268401732974291,0.5765867199011763,0.5288702672007407,0.4835326640561029,0.4404165341244868,0.39936473653844823,0.3602202761737503,0.32282555279443087,0.28702223843829033,0.25265035354050863,0.21954791963873058,0.1875499310513261,0.15648776902695793,0.12618787095270098,0.09647151028140993,0.06713502049530158
